"Event","Round","Diver","Country","Rank","DiveNo","Difficulty","JScore","Judge","JCountry"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",1,"3.0","6.5","RAO Lang","CHN"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",1,"3.0","6.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",1,"3.0","6.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",1,"3.0","6.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",1,"3.0","7.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",2,"3.2","7.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",2,"3.2","7.0","FABER Marc","NED"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",2,"3.2","6.5","RAO Lang","CHN"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",2,"3.2","6.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",2,"3.2","4.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",2,"3.2","5.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",2,"3.2","7.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",3,"3.3","5.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",3,"3.3","4.5","FABER Marc","NED"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",3,"3.3","5.0","RAO Lang","CHN"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",3,"3.3","5.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",3,"3.3","5.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",3,"3.3","4.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",3,"3.3","5.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",4,"3.3","5.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",4,"3.3","4.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",4,"3.3","5.5","VYAS Mayur","IND"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",4,"3.3","4.5","ALT Walter","GER"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",4,"3.3","4.5","LEE William","SIN"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",4,"3.3","4.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",4,"3.3","4.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",5,"3.2","7.0","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",5,"3.2","5.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",5,"3.2","6.5","VYAS Mayur","IND"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",5,"3.2","6.5","ALT Walter","GER"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",5,"3.2","7.0","LEE William","SIN"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",5,"3.2","6.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","UN HYANG Kim","PRK","17",5,"3.2","6.5","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",1,"3.1","7.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",1,"3.1","6.5","FABER Marc","NED"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",1,"3.1","6.0","RAO Lang","CHN"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",1,"3.1","7.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",1,"3.1","7.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",1,"3.1","6.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",1,"3.1","6.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",2,"3.0","7.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",2,"3.0","7.5","FABER Marc","NED"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",2,"3.0","8.0","RAO Lang","CHN"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",2,"3.0","8.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",2,"3.0","8.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",2,"3.0","7.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",2,"3.0","8.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",3,"3.2","4.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",3,"3.2","4.0","FABER Marc","NED"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",3,"3.2","4.5","RAO Lang","CHN"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",3,"3.2","5.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",3,"3.2","4.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",3,"3.2","6.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",3,"3.2","4.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",4,"3.3","3.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",4,"3.3","4.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",4,"3.3","4.0","VYAS Mayur","IND"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",4,"3.3","4.0","ALT Walter","GER"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",4,"3.3","4.0","LEE William","SIN"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",4,"3.3","4.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",4,"3.3","4.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",5,"3.2","6.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",5,"3.2","6.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",5,"3.2","5.5","VYAS Mayur","IND"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",5,"3.2","6.5","ALT Walter","GER"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",5,"3.2","6.5","LEE William","SIN"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",5,"3.2","6.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","ISHIMATSU Haley","USA","18",5,"3.2","6.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",1,"2.7","8.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",1,"2.7","7.5","FABER Marc","NED"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",1,"2.7","7.0","RAO Lang","CHN"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",1,"2.7","7.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",1,"2.7","7.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",1,"2.7","7.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",1,"2.7","7.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",2,"2.9","6.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",2,"2.9","6.0","FABER Marc","NED"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",2,"2.9","5.0","RAO Lang","CHN"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",2,"2.9","6.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",2,"2.9","5.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",2,"2.9","6.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",2,"2.9","5.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",3,"2.8","7.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",3,"2.8","7.0","FABER Marc","NED"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",3,"2.8","6.0","RAO Lang","CHN"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",3,"2.8","6.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",3,"2.8","6.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",3,"2.8","6.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",3,"2.8","6.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",4,"2.8","7.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",4,"2.8","7.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",4,"2.8","7.0","VYAS Mayur","IND"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",4,"2.8","7.5","ALT Walter","GER"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",4,"2.8","7.0","LEE William","SIN"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",4,"2.8","7.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",4,"2.8","7.5","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",5,"2.8","7.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",5,"2.8","7.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",5,"2.8","7.5","VYAS Mayur","IND"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",5,"2.8","8.0","ALT Walter","GER"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",5,"2.8","7.5","LEE William","SIN"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",5,"2.8","7.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","KORMOS Villo Gyongyver","HUN","19",5,"2.8","5.5","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",1,"2.8","7.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",1,"2.8","6.0","FABER Marc","NED"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",1,"2.8","6.0","RAO Lang","CHN"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",1,"2.8","7.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",1,"2.8","7.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",1,"2.8","6.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",1,"2.8","7.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",2,"3.0","6.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",2,"3.0","7.0","FABER Marc","NED"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",2,"3.0","7.5","RAO Lang","CHN"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",2,"3.0","6.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",2,"3.0","5.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",2,"3.0","6.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",2,"3.0","6.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",3,"2.9","4.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",3,"2.9","3.5","FABER Marc","NED"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",3,"2.9","4.0","RAO Lang","CHN"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",3,"2.9","4.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",3,"2.9","4.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",3,"2.9","4.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",3,"2.9","4.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",4,"2.7","7.0","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",4,"2.7","7.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",4,"2.7","7.5","VYAS Mayur","IND"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",4,"2.7","7.0","ALT Walter","GER"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",4,"2.7","7.5","LEE William","SIN"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",4,"2.7","7.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",4,"2.7","7.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",5,"3.2","6.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",5,"3.2","6.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",5,"3.2","7.0","VYAS Mayur","IND"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",5,"3.2","6.5","ALT Walter","GER"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",5,"3.2","6.0","LEE William","SIN"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",5,"3.2","6.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","BETANCOURT Maria","VEN","20",5,"3.2","6.5","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","BELL Katie","USA","21",1,"3.0","4.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","BELL Katie","USA","21",1,"3.0","4.0","FABER Marc","NED"
"W10mPF","Preliminary","BELL Katie","USA","21",1,"3.0","5.0","RAO Lang","CHN"
"W10mPF","Preliminary","BELL Katie","USA","21",1,"3.0","4.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","BELL Katie","USA","21",1,"3.0","5.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","BELL Katie","USA","21",1,"3.0","4.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","BELL Katie","USA","21",1,"3.0","4.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","BELL Katie","USA","21",2,"2.9","7.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","BELL Katie","USA","21",2,"2.9","7.5","FABER Marc","NED"
"W10mPF","Preliminary","BELL Katie","USA","21",2,"2.9","7.5","RAO Lang","CHN"
"W10mPF","Preliminary","BELL Katie","USA","21",2,"2.9","7.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","BELL Katie","USA","21",2,"2.9","7.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","BELL Katie","USA","21",2,"2.9","6.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","BELL Katie","USA","21",2,"2.9","7.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","BELL Katie","USA","21",3,"3.2","6.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","BELL Katie","USA","21",3,"3.2","5.5","FABER Marc","NED"
"W10mPF","Preliminary","BELL Katie","USA","21",3,"3.2","6.5","RAO Lang","CHN"
"W10mPF","Preliminary","BELL Katie","USA","21",3,"3.2","6.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","BELL Katie","USA","21",3,"3.2","5.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","BELL Katie","USA","21",3,"3.2","6.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","BELL Katie","USA","21",3,"3.2","6.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","BELL Katie","USA","21",4,"3.3","5.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","BELL Katie","USA","21",4,"3.3","5.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","BELL Katie","USA","21",4,"3.3","7.0","VYAS Mayur","IND"
"W10mPF","Preliminary","BELL Katie","USA","21",4,"3.3","6.5","ALT Walter","GER"
"W10mPF","Preliminary","BELL Katie","USA","21",4,"3.3","7.0","LEE William","SIN"
"W10mPF","Preliminary","BELL Katie","USA","21",4,"3.3","6.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","BELL Katie","USA","21",4,"3.3","6.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","BELL Katie","USA","21",5,"3.2","4.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","BELL Katie","USA","21",5,"3.2","4.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","BELL Katie","USA","21",5,"3.2","4.5","VYAS Mayur","IND"
"W10mPF","Preliminary","BELL Katie","USA","21",5,"3.2","4.5","ALT Walter","GER"
"W10mPF","Preliminary","BELL Katie","USA","21",5,"3.2","4.5","LEE William","SIN"
"W10mPF","Preliminary","BELL Katie","USA","21",5,"3.2","5.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","BELL Katie","USA","21",5,"3.2","5.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",1,"3.0","8.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",1,"3.0","8.5","FABER Marc","NED"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",1,"3.0","8.5","RAO Lang","CHN"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",1,"3.0","7.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",1,"3.0","8.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",1,"3.0","8.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",1,"3.0","8.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",2,"3.2","5.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",2,"3.2","5.5","FABER Marc","NED"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",2,"3.2","5.5","RAO Lang","CHN"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",2,"3.2","5.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",2,"3.2","4.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",2,"3.2","6.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",2,"3.2","5.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",3,"3.3","3.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",3,"3.3","3.5","FABER Marc","NED"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",3,"3.3","3.5","RAO Lang","CHN"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",3,"3.3","3.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",3,"3.3","4.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",3,"3.3","4.5","SAGE Christopher","GBR"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",3,"3.3","3.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",4,"3.3","3.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",4,"3.3","3.5","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",4,"3.3","4.5","VYAS Mayur","IND"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",4,"3.3","4.0","ALT Walter","GER"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",4,"3.3","4.0","LEE William","SIN"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",4,"3.3","3.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",4,"3.3","4.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",5,"3.2","7.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",5,"3.2","7.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",5,"3.2","8.0","VYAS Mayur","IND"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",5,"3.2","7.0","ALT Walter","GER"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",5,"3.2","7.0","LEE William","SIN"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",5,"3.2","7.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","BUGG Rachel","AUS","22",5,"3.2","7.5","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",1,"3.2","6.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",1,"3.2","6.0","FABER Marc","NED"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",1,"3.2","6.0","RAO Lang","CHN"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",1,"3.2","6.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",1,"3.2","5.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",1,"3.2","6.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",1,"3.2","5.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",2,"3.0","5.0","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",2,"3.0","4.5","FABER Marc","NED"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",2,"3.0","5.0","RAO Lang","CHN"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",2,"3.0","5.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",2,"3.0","5.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",2,"3.0","6.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",2,"3.0","5.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",3,"2.9","7.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",3,"2.9","7.0","FABER Marc","NED"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",3,"2.9","7.0","RAO Lang","CHN"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",3,"2.9","7.0","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",3,"2.9","6.5","SHOLTIS Christina","USA"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",3,"2.9","7.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",3,"2.9","7.0","RUIZ Rolando","CUB"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",4,"2.8","6.5","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",4,"2.8","6.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",4,"2.8","6.0","VYAS Mayur","IND"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",4,"2.8","6.5","ALT Walter","GER"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",4,"2.8","6.5","LEE William","SIN"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",4,"2.8","6.5","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",4,"2.8","6.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",5,"3.2","5.0","CALDERON RODRIGUEZ Felix","PUR"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",5,"3.2","5.0","KELEMEN Ildiko","HUN"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",5,"3.2","5.5","VYAS Mayur","IND"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",5,"3.2","6.0","ALT Walter","GER"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",5,"3.2","6.5","LEE William","SIN"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",5,"3.2","5.0","BRAWLEY Nancy Jean","CAN"
"W10mPF","Preliminary","LABEAU Audrey","FRA","23",5,"3.2","5.0","VINOGRADOV Alexandr","RUS"
"W10mPF","Preliminary","POPOVICI Corina","ROU","24",1,"2.8","7.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","POPOVICI Corina","ROU","24",1,"2.8","7.5","FABER Marc","NED"
"W10mPF","Preliminary","POPOVICI Corina","ROU","24",1,"2.8","7.0","RAO Lang","CHN"
"W10mPF","Preliminary","POPOVICI Corina","ROU","24",1,"2.8","7.5","TELLEFSEN Arne","NOR"
"W10mPF","Preliminary","POPOVICI Corina","ROU","24",1,"2.8","7.0","SHOLTIS Christina","USA"
"W10mPF","Preliminary","POPOVICI Corina","ROU","24",1,"2.8","8.0","SAGE Christopher","GBR"
"W10mPF","Preliminary","POPOVICI Corina","ROU","24",1,"2.8","7.5","RUIZ Rolando","CUB"
"W10mPF","Preliminary","POPOVICI Corina","ROU","24",2,"3.2","6.5","BEDDOE Valerie","AUS"
"W10mPF","Preliminary","POPOVICI Corina","ROU","24",2,"3.2","6.5","FABER Marc","NED"
